DTXSID,label,predicted_proba,is_error,uncertainty_std,nn_tanimoto_to_train,ad_novelty
DTXSID2045860,1.0,0.508,False,0.4999359959034761,0.4827586206896552,0.5172413793103448
DTXSID7045861,0.0,0.136,False,0.342788564570056,0.40789473684210525,0.5921052631578947
DTXSID2045864,0.0,0.302,False,0.45912525524087805,0.28,0.72
DTXSID6045874,0.0,0.118,False,0.32260812141048223,0.625,0.375
DTXSID6045878,0.0,0.268,False,0.4429175995600103,0.5588235294117647,0.4411764705882353
DTXSID5045885,0.0,0.58,True,0.4935585071701224,0.40540540540540543,0.5945945945945945
DTXSID9045895,1.0,0.256,True,0.43642181430354615,0.18095238095238095,0.819047619047619
DTXSID6045905,0.0,0.168,False,0.37386628625753443,0.7215189873417721,0.2784810126582279
DTXSID4045921,0.0,0.104,False,0.30526054445342127,0.7058823529411765,0.2941176470588235
DTXSID9045922,1.0,0.226,True,0.4182391660282414,0.4246575342465753,0.5753424657534247
DTXSID9045924,0.0,0.4,False,0.4898979485566339,0.21686746987951808,0.7831325301204819
DTXSID4045927,0.0,0.4,False,0.4898979485566338,0.28,0.72
DTXSID9045928,0.0,0.226,False,0.41823916602824135,0.2289156626506024,0.7710843373493976
DTXSID8045933,0.0,0.152,False,0.3590208907570685,0.543859649122807,0.45614035087719296
DTXSID8045937,0.0,0.378,False,0.4848876158451546,0.3448275862068966,0.6551724137931034
DTXSID2045943,0.0,0.488,False,0.49985597925802827,0.5,0.5
DTXSID7045948,0.0,0.098,False,0.2973146481423347,0.4050632911392405,0.5949367088607596
DTXSID6045959,0.0,0.322,False,0.46724297747531784,0.4166666666666667,0.5833333333333333
DTXSID3045980,0.0,0.168,False,0.37386628625753454,0.22535211267605634,0.7746478873239436
DTXSID8045983,0.0,0.162,False,0.36845081082825604,0.35294117647058826,0.6470588235294117
DTXSID8045985,0.0,0.334,False,0.471639692986074,0.18072289156626506,0.8192771084337349
DTXSID3045988,0.0,0.042,False,0.2005891323078102,0.7941176470588235,0.20588235294117652
DTXSID1046003,0.0,0.484,False,0.49974393443042414,0.2318840579710145,0.7681159420289855
DTXSID0046010,0.0,0.064,False,0.24475293665245437,0.2619047619047619,0.7380952380952381
DTXSID5046011,0.0,0.37560000000000004,False,0.48394693924024507,0.23846153846153847,0.7615384615384615
DTXSID0046012,0.0,0.055,False,0.2268810260907686,0.22916666666666666,0.7708333333333334
DTXSID5046019,0.0,0.074,False,0.2617708921939195,0.45454545454545453,0.5454545454545454
DTXSID9046029,1.0,0.494,True,0.49996399870390446,0.265625,0.734375
DTXSID0046062,0.0,0.578,True,0.49387852757535405,0.6,0.4
DTXSID5046069,0.0,0.432,False,0.4953544185732065,0.4444444444444444,0.5555555555555556
DTXSID4046076,0.0,0.244,False,0.42949272403615735,0.24719101123595505,0.752808988764045
DTXSID3046083,1.0,0.454,True,0.4978795034945679,0.26666666666666666,0.7333333333333334
DTXSID8046088,1.0,0.42,True,0.49355850717012245,0.3387096774193548,0.6612903225806452
DTXSID7046093,0.0,0.2816666666666666,False,0.4495028117573673,0.2638888888888889,0.7361111111111112
DTXSID7046097,0.0,0.07,False,0.25514701644346016,0.5,0.5
DTXSID9046100,0.0,0.196,False,0.39696851260521854,0.3142857142857143,0.6857142857142857
DTXSID4046101,1.0,0.6373333333333333,False,0.48030730903361324,0.2916666666666667,0.7083333333333333
DTXSID9046102,0.0,0.092,False,0.28902595039200096,0.42105263157894735,0.5789473684210527
DTXSID4046103,0.0,0.18,False,0.3841874542459714,0.40425531914893614,0.5957446808510638
DTXSID9046104,1.0,0.548,False,0.4976906669810047,0.3114754098360656,0.6885245901639344
DTXSID3046110,0.0,0.21,False,0.4073082370883259,0.5588235294117647,0.4411764705882353
DTXSID3046118,0.0,0.218,False,0.4128873938497035,0.4791666666666667,0.5208333333333333
DTXSID7046120,0.0,0.33,False,0.47021271782035035,0.5384615384615384,0.46153846153846156
DTXSID2046127,0.0,0.448,False,0.4972886485734429,0.32,0.6799999999999999
DTXSID1046130,0.0,0.04,False,0.19595917942265387,0.20588235294117646,0.7941176470588236
DTXSID1046138,1.0,0.286,True,0.45188936699152177,0.6097560975609756,0.3902439024390244
DTXSID5046140,1.0,0.544,False,0.4980602373207479,0.3333333333333333,0.6666666666666667
DTXSID0046145,0.0,0.45,False,0.4974937185533092,0.5588235294117647,0.4411764705882353
DTXSID0046147,0.0,0.046,False,0.20948508300115307,0.3333333333333333,0.6666666666666667
DTXSID9046150,0.0,0.102,False,0.30264831075028437,0.5,0.5
DTXSID9046154,0.0,0.152,False,0.35902089075706856,0.3958333333333333,0.6041666666666667
DTXSID4046155,0.0,0.298,False,0.45737949232557457,0.5416666666666666,0.45833333333333337
DTXSID9046156,1.0,0.674,False,0.4687472666586951,0.5,0.5
DTXSID3046164,0.0,0.1655,False,0.3711263262017408,0.4489795918367347,0.5510204081632653
DTXSID3046166,0.0,0.124,False,0.32958155288183355,0.2978723404255319,0.7021276595744681
DTXSID8046167,1.0,0.354,True,0.47820915925983587,0.4666666666666667,0.5333333333333333
DTXSID3046168,0.0,0.37,False,0.4828043081829317,0.2631578947368421,0.736842105263158
DTXSID7046172,0.0,0.198,False,0.39849215801568677,0.3877551020408163,0.6122448979591837
DTXSID2046173,0.0,0.358,False,0.4794121400215056,0.32653061224489793,0.6734693877551021
DTXSID2046177,1.0,0.644,False,0.47881520443695097,0.4888888888888889,0.5111111111111111
DTXSID2046179,0.0,0.066,False,0.248282097622846,0.6904761904761905,0.30952380952380953
DTXSID6046187,0.0,0.453,False,0.49728362128668613,0.3333333333333333,0.6666666666666667
DTXSID6046189,0.0,0.106,False,0.30783761953341443,0.5526315789473685,0.4473684210526315
DTXSID0046191,0.0,0.232,False,0.4221089906647338,0.4489795918367347,0.5510204081632653
DTXSID0046193,0.0,0.168,False,0.3738662862575347,0.2826086956521739,0.7173913043478262
DTXSID5046194,0.0,0.06709999999999999,False,0.24880231108251477,0.3783783783783784,0.6216216216216216
DTXSID0046199,0.0,0.09359999999999999,False,0.29072158502594736,0.5135135135135135,0.4864864864864865
DTXSID2046202,0.0,0.036,False,0.18629009635512023,0.34146341463414637,0.6585365853658536
DTXSID7046207,0.0,0.394,False,0.4886348329785768,0.36,0.64
DTXSID2046208,0.0,0.244,False,0.4294927240361574,0.27450980392156865,0.7254901960784313
DTXSID6046212,0.0,0.206,False,0.40443046373882374,0.484375,0.515625
DTXSID0046220,0.0,0.372,False,0.48333839077813945,0.4838709677419355,0.5161290322580645
DTXSID0046222,0.0,0.37,False,0.48280430818293163,0.38095238095238093,0.6190476190476191
DTXSID4046230,0.0,0.206,False,0.4044304637388232,0.46,0.54
DTXSID4046232,0.0,0.212,False,0.40872484632084755,0.3125,0.6875
DTXSID2046254,1.0,0.506,False,0.49996399870390446,0.21875,0.78125
DTXSID7046255,1.0,0.156,True,0.3628553430776508,0.6666666666666666,0.33333333333333337
DTXSID7046259,0.0,0.206,False,0.4044304637388235,0.45,0.55
DTXSID6046266,0.0,0.346,False,0.4756931784249158,0.27419354838709675,0.7258064516129032
DTXSID1046269,0.0,0.262,False,0.4397226398538079,0.2558139534883721,0.7441860465116279
DTXSID4046280,0.0,0.334,False,0.4716396929860742,0.5,0.5
DTXSID4046282,0.0,0.48,False,0.4995998398718721,0.34782608695652173,0.6521739130434783
DTXSID9046283,0.0,0.298,False,0.4573794923255744,0.39655172413793105,0.603448275862069
DTXSID3046297,1.0,0.376,True,0.48438001610305725,0.6,0.4
DTXSID0046305,0.0,0.438,False,0.49614110895994173,0.2894736842105263,0.7105263157894737
DTXSID0046307,1.0,0.424,True,0.49419024676737755,0.24242424242424243,0.7575757575757576
DTXSID0046309,1.0,0.522,False,0.4995157655169656,0.704225352112676,0.295774647887324
DTXSID4046315,0.0,0.14,False,0.3469870314579484,0.2698412698412698,0.7301587301587302
DTXSID4046319,0.0,0.244,False,0.4294927240361577,0.22916666666666666,0.7708333333333334
DTXSID7046332,0.0,0.43175,False,0.49509916935903137,0.27586206896551724,0.7241379310344828
DTXSID5046352,1.0,0.274,True,0.4460089685196913,0.17985611510791366,0.8201438848920863
DTXSID5046356,0.0,0.082,False,0.2743647207641668,0.2903225806451613,0.7096774193548387
DTXSID4046361,0.0,0.256,False,0.43642181430354593,0.3486238532110092,0.6513761467889908
DTXSID7046386,1.0,0.57,False,0.49507575177946184,0.5526315789473685,0.4473684210526315
DTXSID1046394,0.0,0.212,False,0.40872484632084755,0.4888888888888889,0.5111111111111111
DTXSID6046395,0.0,0.102,False,0.30264831075028437,0.5,0.5
DTXSID1046396,0.0,0.242,False,0.4282942913464996,0.676923076923077,0.32307692307692304
DTXSID3046409,0.0,0.208,False,0.40587682860690477,0.38636363636363635,0.6136363636363636
DTXSID1046423,0.0,0.39,False,0.4877499359302897,0.515625,0.484375
DTXSID0046434,0.0,0.236,False,0.42462218500685917,0.24285714285714285,0.7571428571428571
DTXSID0046438,0.0,0.054,False,0.22601769842204766,0.2716049382716049,0.7283950617283951
DTXSID9046443,0.0,0.384,False,0.4863578929142629,0.44,0.56
DTXSID4046446,0.0,0.07,False,0.25514701644346033,0.3582089552238806,0.6417910447761195
DTXSID8046450,1.0,0.247,True,0.4304285977694519,0.21839080459770116,0.7816091954022988
DTXSID8046452,0.0,0.3914166666666667,False,0.4875583369653765,0.2987012987012987,0.7012987012987013
DTXSID8046454,0.0,0.444,False,0.4968541033341674,0.2465753424657534,0.7534246575342466
DTXSID3046455,0.0,0.296,False,0.45649096376598547,0.4396551724137931,0.5603448275862069
DTXSID8046456,0.0,0.254,False,0.4352975993501448,0.26506024096385544,0.7349397590361446
DTXSID3046457,0.0,0.594,True,0.49108451411136794,0.4,0.6
DTXSID7046461,0.0,0.314,False,0.46411636471902223,0.5094339622641509,0.49056603773584906
DTXSID7046463,1.0,0.16,True,0.3666060555964658,0.4,0.6
DTXSID7046465,0.0,0.266,False,0.44186423254208046,0.39705882352941174,0.6029411764705883
DTXSID6046472,1.0,0.386,True,0.4868305660083385,0.3611111111111111,0.6388888888888888
DTXSID6046474,0.0,0.272,False,0.44498988752554725,0.2717391304347826,0.7282608695652174
DTXSID1046475,0.0,0.25,False,0.4330127018922193,0.375,0.625
DTXSID6046476,0.0,0.362,False,0.480578817677185,0.42857142857142855,0.5714285714285714
DTXSID6046478,0.0,0.182,False,0.38584452827531485,0.6551724137931034,0.3448275862068966
DTXSID1046479,0.0,0.306,False,0.46082968654373796,0.37777777777777777,0.6222222222222222
DTXSID0046480,0.0,0.188,False,0.3907121702737194,0.41025641025641024,0.5897435897435898
DTXSID5046483,0.0,0.132,False,0.3384907679686391,0.49295774647887325,0.5070422535211268
DTXSID0046484,0.0,0.292,False,0.45468230667137205,0.4782608695652174,0.5217391304347826
DTXSID5046485,0.0,0.178,False,0.3825127448857083,0.5849056603773585,0.41509433962264153
DTXSID0046488,0.0,0.276,False,0.44701677820860325,0.2465753424657534,0.7534246575342466
DTXSID5046489,0.0,0.15942857142857145,False,0.36551735769387195,0.2894736842105263,0.7105263157894737
DTXSID9046495,0.0,0.268,False,0.44291759956001064,0.38181818181818183,0.6181818181818182
DTXSID6046501,0.0,0.232,False,0.4221089906647335,0.425531914893617,0.574468085106383
DTXSID1046504,0.0,0.35,False,0.4769696007084736,0.4528301886792453,0.5471698113207547
DTXSID6046505,0.0,0.192,False,0.39387307600291716,0.5535714285714286,0.4464285714285714
DTXSID6046507,0.0,0.356,False,0.4788152044369509,0.46,0.54
DTXSID1046508,1.0,0.448,True,0.4972886485734429,0.30434782608695654,0.6956521739130435
DTXSID3046536,0.0,0.048,False,0.21376622745419785,0.20833333333333334,0.7916666666666666
DTXSID7046542,0.0,0.186,False,0.3891066691795443,0.6875,0.3125
DTXSID6046553,0.0,0.808,True,0.3938730760029166,0.7818181818181819,0.21818181818181814
DTXSID1046556,1.0,0.604,False,0.48906441293555797,0.5076923076923077,0.49230769230769234
DTXSID0046563,0.0,0.332,False,0.4709309928216671,0.7777777777777778,0.2222222222222222
DTXSID9046570,0.0,0.236,False,0.42462218500685905,0.6521739130434783,0.34782608695652173
DTXSID9046576,1.0,0.504,False,0.49998399974399266,0.203125,0.796875
DTXSID3046588,0.0,0.26,False,0.43863424398922574,0.45161290322580644,0.5483870967741935
DTXSID8046589,0.0,0.244,False,0.4294927240361575,0.28125,0.71875
DTXSID2046591,1.0,0.582,False,0.4932301693935588,0.3050847457627119,0.6949152542372881
DTXSID4046604,0.0,0.258,False,0.43753399867895915,0.4166666666666667,0.5833333333333333
DTXSID8046610,0.0,0.3815,False,0.48536867430851066,0.25,0.75
DTXSID3046615,0.0,0.24,False,0.42708313008125076,0.4489795918367347,0.5510204081632653
DTXSID3046617,0.0,0.088,False,0.28329489935401275,0.5645161290322581,0.4354838709677419
DTXSID3046619,0.0,0.582,True,0.4932301693935589,0.7647058823529411,0.23529411764705888
DTXSID7046623,0.0,0.26,False,0.43863424398922574,0.3333333333333333,0.6666666666666667
DTXSID6046630,0.0,0.15,False,0.35707142142714293,0.625,0.375
DTXSID0046640,0.0,0.342,False,0.47437959483940595,0.32857142857142857,0.6714285714285715
DTXSID0046646,0.0,0.048,False,0.21376622745419752,0.6951219512195121,0.30487804878048785
DTXSID0046648,0.0,0.36,False,0.4799999999999989,0.8032786885245902,0.19672131147540983
DTXSID4046652,0.0,0.194,False,0.39542888108988783,0.2116788321167883,0.7883211678832117
DTXSID4046658,1.0,0.424,True,0.49419024676737755,0.3652173913043478,0.6347826086956522
DTXSID9046659,1.0,0.128,True,0.33408980828513807,0.5952380952380952,0.40476190476190477
DTXSID8046664,0.0,0.336,False,0.4723388614120172,0.24444444444444444,0.7555555555555555
DTXSID7046675,0.0,0.49,False,0.4998999899979977,0.21568627450980393,0.7843137254901961
DTXSID7046677,0.0,0.264,False,0.44079927404658764,0.5319148936170213,0.46808510638297873
DTXSID1046685,0.0,0.292,False,0.45468230667137244,0.25316455696202533,0.7468354430379747
DTXSID6046686,0.0,0.332,False,0.47093099282166717,0.24285714285714285,0.7571428571428571
DTXSID5046695,0.0,0.122,False,0.3272858078194053,0.7121212121212122,0.28787878787878785
DTXSID0046698,0.0,0.422,False,0.49387852757535416,0.2753623188405797,0.7246376811594203
DTXSID2046709,0.0,0.126,False,0.331849363416595,0.5,0.5
DTXSID1046712,0.0,0.072,False,0.2584879107424561,0.4268292682926829,0.5731707317073171
DTXSID6046719,0.0,0.57,True,0.4950757517794619,0.3392857142857143,0.6607142857142857
DTXSID0046721,0.0,0.552,True,0.4972886485734427,0.8082191780821918,0.1917808219178082
DTXSID0046723,1.0,0.112,True,0.31536645351083115,0.5384615384615384,0.46153846153846156
DTXSID5046724,0.0,0.482,False,0.4996758949559231,0.2807017543859649,0.7192982456140351
DTXSID0046725,0.0,0.584,True,0.4928934976239798,0.2894736842105263,0.7105263157894737
DTXSID5046726,1.0,0.39342857142857146,True,0.4880925807128615,0.3611111111111111,0.6388888888888888
DTXSID5046728,0.0,0.146,False,0.3531062163145801,0.37209302325581395,0.627906976744186
DTXSID9046730,0.0,0.084,False,0.27738781516137195,0.6867469879518072,0.3132530120481928
DTXSID4046735,0.0,0.314,False,0.46411636471902223,0.358974358974359,0.641025641025641
DTXSID3046742,0.0,0.194,False,0.3954288810898874,0.2222222222222222,0.7777777777777778
DTXSID8046743,0.0,0.52,True,0.49959983987187206,0.3,0.7
DTXSID3046748,0.0,0.064,False,0.24475293665245437,0.3870967741935484,0.6129032258064516
DTXSID8046749,0.0,0.2331,False,0.42198268921840787,0.7,0.30000000000000004
DTXSID7046754,0.0,0.248,False,0.43185182644050457,0.6176470588235294,0.38235294117647056
DTXSID2046755,1.0,0.246,True,0.43067853440820786,0.7857142857142857,0.2142857142857143
DTXSID2046757,0.0,0.518,True,0.4996758949559231,0.24561403508771928,0.7543859649122807
DTXSID5046770,0.0,0.37,False,0.48280430818293174,0.42,0.5800000000000001
DTXSID5046772,1.0,0.43,True,0.49507575177946184,0.34782608695652173,0.6521739130434783
DTXSID5046778,1.0,0.392,True,0.488196681676557,0.2328767123287671,0.7671232876712328
DTXSID4046783,0.0,0.344,False,0.4750410508577115,0.30303030303030304,0.696969696969697
DTXSID8046793,0.0,0.19,False,0.39230090491866115,0.45112781954887216,0.5488721804511278
DTXSID8046795,0.0,0.11,False,0.31288975694323834,0.6022727272727273,0.3977272727272727
DTXSID0046800,0.0,0.116,False,0.3202249209540066,0.7037037037037037,0.2962962962962963
DTXSID5046801,0.0,0.262,False,0.43972263985380794,0.2911392405063291,0.7088607594936709
DTXSID0046804,1.0,0.402,True,0.49030194778319824,0.38461538461538464,0.6153846153846154
DTXSID0046808,0.0,0.36960000000000004,False,0.482364841173152,0.375,0.625
DTXSID4046810,0.0,0.408,False,0.4914631217090473,0.2765957446808511,0.7234042553191489
DTXSID9046813,0.0,0.59,True,0.4918333050943173,0.3888888888888889,0.6111111111111112
DTXSID4046814,0.0,0.092,False,0.28902595039200085,0.5063291139240507,0.49367088607594933
DTXSID7046835,0.0,0.482,False,0.49967589495592313,0.27906976744186046,0.7209302325581395
DTXSID1046847,1.0,0.288,True,0.45283109433871616,0.3684210526315789,0.631578947368421
DTXSID1046849,0.0,0.224,False,0.41692205506545116,0.27692307692307694,0.7230769230769231
DTXSID5046853,1.0,0.51,False,0.4998999899979977,0.425,0.575
DTXSID5046855,0.0,0.31,False,0.46249324319388946,0.29927007299270075,0.7007299270072993
DTXSID0046856,0.0,0.18,False,0.38418745424597156,0.22448979591836735,0.7755102040816326
DTXSID9046861,0.0,0.342,False,0.4743795948394059,0.36231884057971014,0.6376811594202898
DTXSID9046863,0.0,0.248,False,0.43185182644050457,0.19672131147540983,0.8032786885245902
DTXSID4046864,0.0,0.048,False,0.21376622745419763,0.8811881188118812,0.1188118811881188
DTXSID9046867,1.0,0.524,False,0.4994236678412411,0.40540540540540543,0.5945945945945945
DTXSID8046870,0.0,0.138,False,0.3448999855030445,0.32075471698113206,0.679245283018868
DTXSID3046871,0.0,0.138,False,0.3448999855030446,0.22916666666666666,0.7708333333333334
DTXSID8046876,1.0,0.314,True,0.46411636471902223,0.19696969696969696,0.803030303030303
DTXSID8046878,0.0,0.198,False,0.39849215801568666,0.2608695652173913,0.7391304347826086
DTXSID2046880,0.0,0.326,False,0.468747266658695,0.21551724137931033,0.7844827586206897
DTXSID7046889,0.0,0.238,False,0.4258591316386218,0.56,0.43999999999999995
DTXSID1046895,0.0,0.088,False,0.28329489935401275,0.24324324324324326,0.7567567567567568
DTXSID8046903,1.0,0.42,True,0.49355850717012245,0.4772727272727273,0.5227272727272727
DTXSID8046909,0.0,0.154,False,0.3609487498246811,0.5824175824175825,0.41758241758241754
DTXSID7046910,0.0,0.284,False,0.45093680266751496,0.27586206896551724,0.7241379310344828
DTXSID2046911,0.0,0.25,False,0.4330127018922193,0.2692307692307692,0.7307692307692308
DTXSID7046912,0.0,0.162,False,0.3684508108282561,0.6557377049180327,0.34426229508196726
DTXSID2046913,0.0,0.358,False,0.47941214002150573,0.25,0.75
DTXSID7046914,0.0,0.17,False,0.37563279941985805,0.375,0.625
DTXSID2046919,1.0,0.496,True,0.49998399974399244,0.3023255813953488,0.6976744186046512
DTXSID1046920,1.0,0.518,False,0.4996758949559231,0.47368421052631576,0.5263157894736843
DTXSID6046923,0.0,0.316,False,0.46491289506745315,0.5921052631578947,0.4078947368421053
DTXSID1046926,0.0,0.138,False,0.34489998550304457,0.375886524822695,0.624113475177305
DTXSID6046977,0.0,0.198,False,0.3984921580156867,0.40384615384615385,0.5961538461538461
DTXSID6046979,0.0,0.644,True,0.4788152044369508,0.3,0.7
DTXSID9046992,1.0,0.574,False,0.49449368044495917,0.6376811594202898,0.3623188405797102
DTXSID1047029,0.0,0.254,False,0.4352975993501447,0.8888888888888888,0.11111111111111116
DTXSID5047031,0.0,0.422,False,0.49387852757535416,0.6,0.4
DTXSID5047033,0.0,0.104,False,0.30526054445342143,0.3793103448275862,0.6206896551724138
DTXSID8047052,0.0,0.1551,False,0.36103876523165934,0.3902439024390244,0.6097560975609756
DTXSID3047055,0.0,0.118,False,0.322608121410483,0.25,0.75
DTXSID8047133,0.0,0.054,False,0.22601769842204816,0.25,0.75
DTXSID8047139,1.0,0.268,True,0.44291759956001037,0.6111111111111112,0.38888888888888884
DTXSID2047141,1.0,0.194,True,0.3954288810898877,1.0,0.0
DTXSID1047156,0.0,0.084,False,0.27738781516137173,0.32432432432432434,0.6756756756756757
DTXSID0047165,0.0,0.086,False,0.2803640490505157,0.36363636363636365,0.6363636363636364
DTXSID5047241,0.0,0.108,False,0.31038041175306236,0.3888888888888889,0.6111111111111112
DTXSID0047246,1.0,0.6,False,0.4898979485566339,0.35,0.65
DTXSID5047249,1.0,0.534,False,0.4988426605654345,0.24285714285714285,0.7571428571428571
DTXSID9047251,1.0,0.426,True,0.4944936804449592,0.2698412698412698,0.7301587301587302
DTXSID4047252,0.0,0.13,False,0.3363034344160046,0.2602739726027397,0.7397260273972603
DTXSID9047253,1.0,0.402,True,0.4903019477831981,0.21428571428571427,0.7857142857142857
DTXSID4047254,1.0,0.264,True,0.44079927404658764,0.2982456140350877,0.7017543859649122
DTXSID9047257,0.0,0.34,False,0.47370877129308,0.36666666666666664,0.6333333333333333
DTXSID4047258,0.0,0.352,False,0.4775939698111774,0.2222222222222222,0.7777777777777778
DTXSID9047259,0.0,0.434,False,0.4956248581336492,0.24324324324324326,0.7567567567567568
DTXSID8047262,0.0,0.44966666666666666,False,0.49718083005861985,0.21212121212121213,0.7878787878787878
DTXSID3047263,0.0,0.448,False,0.4972886485734429,0.24528301886792453,0.7547169811320755
DTXSID8047264,0.0,0.53,True,0.4990991885387122,0.3088235294117647,0.6911764705882353
DTXSID3047265,0.0,0.18,False,0.3841874542459718,0.2833333333333333,0.7166666666666667
DTXSID8047266,0.0,0.18,False,0.38418745424597167,0.3541666666666667,0.6458333333333333
DTXSID2047270,0.0,0.32,False,0.466476151587626,0.35294117647058826,0.6470588235294117
DTXSID7047271,1.0,0.378,True,0.48488761584515455,0.225,0.775
DTXSID1047283,0.0,0.416,False,0.49289349762398,0.21333333333333335,0.7866666666666666
DTXSID6047284,0.0,0.218,False,0.41288739384970335,0.22972972972972974,0.7702702702702703
DTXSID1047287,0.0,0.376,False,0.48438001610305753,0.2153846153846154,0.7846153846153846
DTXSID1047289,1.0,0.318,True,0.46569947390994537,0.20224719101123595,0.797752808988764
DTXSID0047292,0.0,0.092,False,0.2890259503920004,0.358974358974359,0.641025641025641
DTXSID0047294,0.0,0.442,False,0.4966246067202052,0.2,0.8
DTXSID0047296,0.0,0.3,False,0.4582575694955852,0.3090909090909091,0.6909090909090909
DTXSID5047297,0.0,0.372,False,0.48333839077813934,0.24285714285714285,0.7571428571428571
DTXSID2047305,0.0,0.192,False,0.39387307600291716,0.29213483146067415,0.7078651685393258
DTXSID7047306,0.0,0.538,True,0.4985539088203002,0.3191489361702128,0.6808510638297872
DTXSID2047307,0.0,0.366,False,0.48170945600018966,0.29508196721311475,0.7049180327868853
DTXSID7047308,0.0,0.458,False,0.49823287727728394,0.2909090909090909,0.7090909090909091
DTXSID2047309,0.0,0.262,False,0.4397226398538083,0.3090909090909091,0.6909090909090909
DTXSID1047310,1.0,0.396,True,0.48906441293555825,0.3108108108108108,0.6891891891891893
DTXSID6047313,0.0,0.342,False,0.47437959483940595,0.288135593220339,0.711864406779661
DTXSID6047315,1.0,0.478,True,0.49951576551696536,0.23157894736842105,0.7684210526315789
DTXSID1047316,1.0,0.232,True,0.42210899066473356,0.3037974683544304,0.6962025316455696
DTXSID5047322,1.0,0.502,False,0.4999959999839987,0.2692307692307692,0.7307692307692308
DTXSID5047324,0.0,0.306,False,0.46082968654373785,0.2545454545454545,0.7454545454545455
DTXSID0047327,0.0,0.344,False,0.47504105085771153,0.28888888888888886,0.7111111111111111
DTXSID9047330,1.0,0.506,False,0.49996399870390446,0.22033898305084745,0.7796610169491526
DTXSID4047331,0.0,0.394,False,0.4886348329785768,0.2857142857142857,0.7142857142857143
DTXSID4047333,0.0,0.24,False,0.42708313008125137,0.234375,0.765625
DTXSID9047334,0.0,0.332,False,0.4709309928216672,0.1935483870967742,0.8064516129032258
DTXSID4047335,0.0,0.352,False,0.4775939698111775,0.26373626373626374,0.7362637362637363
DTXSID4047337,1.0,0.452,True,0.49769066698100484,0.2625,0.7375
DTXSID4047339,1.0,0.402,True,0.4903019477831981,0.3023255813953488,0.6976744186046512
DTXSID8047341,0.0,0.48,False,0.4995998398718721,0.3253012048192771,0.6746987951807228
DTXSID3047342,0.0,0.47,False,0.49909918853871227,0.3018867924528302,0.6981132075471699
DTXSID3047346,0.0,0.178,False,0.38251274488570824,0.18571428571428572,0.8142857142857143
DTXSID3047348,0.0,0.492,False,0.49993599590347604,0.3088235294117647,0.6911764705882353
DTXSID2047351,0.0,0.288,False,0.45283109433871616,0.26744186046511625,0.7325581395348837
DTXSID2047353,1.0,0.418,True,0.49323016939355885,0.313953488372093,0.686046511627907
DTXSID2047355,0.0,0.214,False,0.41012680965769566,0.23333333333333334,0.7666666666666666
DTXSID7047356,0.0,0.242,False,0.4282942913464996,0.2839506172839506,0.7160493827160495
DTXSID2047359,0.0,0.218,False,0.41288739384970335,0.2972972972972973,0.7027027027027026
DTXSID1047360,0.0,0.264,False,0.440799274046588,0.3582089552238806,0.6417910447761195
DTXSID1047362,0.0,0.4,False,0.48989794855663393,0.42,0.5800000000000001
DTXSID1047366,1.0,0.484,True,0.49974393443042414,0.22807017543859648,0.7719298245614035
DTXSID5047374,1.0,0.456,True,0.4980602373207479,0.30357142857142855,0.6964285714285714
DTXSID0047375,0.0,0.468,False,0.4989749492710031,0.38961038961038963,0.6103896103896104
DTXSID0047377,1.0,0.376,True,0.4843800161030572,0.25225225225225223,0.7477477477477478
DTXSID0047379,1.0,0.34,True,0.4737087712930799,0.2682926829268293,0.7317073170731707
DTXSID4047381,1.0,0.404,True,0.4906974628016745,0.2236842105263158,0.7763157894736842
DTXSID4047385,0.0,0.34,False,0.47370877129308,0.24050632911392406,0.759493670886076
DTXSID4047389,0.0,0.322,False,0.46724297747531784,0.3125,0.6875
DTXSID0047406,0.0,0.318,False,0.4656994739099454,0.6,0.4
DTXSID9047411,0.0,0.234,False,0.4233721766956335,0.6,0.4
DTXSID5047453,0.0,0.044,False,0.20509509989270922,0.3333333333333333,0.6666666666666667
DTXSID9047463,0.0,0.05,False,0.2179449471770346,0.25,0.75
DTXSID6047498,1.0,0.582,False,0.49323016939355885,0.4666666666666667,0.5333333333333333
DTXSID7047518,0.0,0.276,False,0.44701677820860336,0.2972972972972973,0.7027027027027026
DTXSID6047525,0.0,0.266,False,0.4418642325420804,0.5466666666666666,0.45333333333333337
DTXSID0047539,0.0,0.312,False,0.46330983153824973,0.8214285714285714,0.1785714285714286
DTXSID9047542,1.0,0.44,True,0.4963869458396344,0.35384615384615387,0.6461538461538461
DTXSID4047543,0.0,0.26,False,0.43863424398922585,0.5652173913043478,0.4347826086956522
DTXSID1047576,0.0,0.152,False,0.3590208907570684,0.35,0.65
DTXSID0047589,0.0,0.154,False,0.36094874982468106,0.53125,0.46875
DTXSID4047628,0.0,0.191,False,0.3924525449019278,0.4,0.6
DTXSID7047647,0.0,0.294,False,0.45559192266764453,0.6666666666666666,0.33333333333333337
DTXSID5047663,0.0,0.164,False,0.37027557305336795,0.48148148148148145,0.5185185185185186
DTXSID9047673,0.0,0.378,False,0.4848876158451546,0.7727272727272727,0.2272727272727273
DTXSID9047677,0.0,0.012,False,0.10888526071052908,0.4,0.6
DTXSID4047678,0.0,0.048,False,0.21376622745419796,0.2857142857142857,0.7142857142857143
DTXSID8047686,0.0,0.29285,False,0.454065113722692,0.3090909090909091,0.6909090909090909
